,main_speaker,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1860,Uri Hasson,26.666666666666668,42.166666666666664,20.666666666666668,22.666666666666668,18.166666666666668,16.25,11.833333333333334,14.666666666666666,12.833333333333334,13.333333333333334,18.833333333333332,14.083333333333334
1861,Sanford Biggers,56.166666666666664,43.75,39.0,49.833333333333336,32.166666666666664,35.416666666666664,36.333333333333336,26.333333333333332,19.666666666666668,23.25,28.75,23.916666666666668
1862,Sangeeta Bhatia,2.75,2.0,2.5,2.25,1.5,1.6666666666666667,1.3333333333333333,1.4166666666666667,1.4166666666666667,1.4166666666666667,1.5,1.1666666666666667
1863,Kang Lee,13.5,13.083333333333334,15.333333333333334,26.166666666666668,38.583333333333336,40.583333333333336,56.5,58.416666666666664,74.66666666666667,65.16666666666667,67.41666666666667,52.0
1864,Laura Indolfi,0.6666666666666666,0.4166666666666667,1.1666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.25,0.25,1.3333333333333333,0.75
1865,Juno Mac,12.583333333333334,16.0,37.916666666666664,17.666666666666668,14.5,14.583333333333334,24.0,22.5,15.333333333333334,12.416666666666666,8.75,8.916666666666666
1866,Trevor Timm,5.416666666666667,3.6666666666666665,1.0833333333333333,0.8333333333333334,2.0833333333333335,5.916666666666667,4.416666666666667,6.75,7.583333333333333,7.583333333333333,10.833333333333334,5.5
1867,Lidia Yuknavitch,8.666666666666666,8.75,8.166666666666666,7.416666666666667,4.166666666666667,16.25,19.5,15.25,12.916666666666666,21.833333333333332,52.666666666666664,43.083333333333336
1868,Mariano Sigman,1.4166666666666667,2.75,1.0833333333333333,2.0,2.3333333333333335,1.4166666666666667,1.9166666666666667,2.25,1.4166666666666667,4.166666666666667,5.333333333333333,2.75
1869,Zaria Forman,0.8333333333333334,1.0833333333333333,1.0,1.4166666666666667,0.8333333333333334,1.0,0.8333333333333334,2.4166666666666665,34.833333333333336,15.0,11.166666666666666,6.416666666666667
1870,Joseph Ravenell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,Adam Driver,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,1.0833333333333333,2.75,7.25,13.833333333333334,17.416666666666668,14.75
1872,Sue Desmond-Hellmann,0.0,0.0,0.0,2.1666666666666665,0.5833333333333334,0.4166666666666667,0.75,0.5833333333333334,4.75,7.916666666666667,6.083333333333333,4.833333333333333
1873,Samantha Nutt,11.916666666666666,29.083333333333332,33.833333333333336,26.083333333333332,17.083333333333332,30.083333333333332,34.083333333333336,26.75,21.916666666666668,23.5,15.083333333333334,16.333333333333332
1874,Norman Lear,14.166666666666666,13.166666666666666,11.333333333333334,15.083333333333334,9.583333333333334,8.583333333333334,9.833333333333334,8.75,24.083333333333332,18.916666666666668,39.083333333333336,33.083333333333336
1875,Stephen Wilkes,5.416666666666667,5.083333333333333,3.3333333333333335,4.416666666666667,2.5833333333333335,5.833333333333333,5.333333333333333,4.166666666666667,4.25,3.1666666666666665,6.583333333333333,3.3333333333333335
1876,Cédric Villani,0.9166666666666666,1.1666666666666667,1.5833333333333333,1.1666666666666667,12.916666666666666,6.583333333333333,13.5,13.333333333333334,14.833333333333334,13.0,11.083333333333334,27.25
1877,Sajay Samuel,0.0,0.75,1.4166666666666667,1.0833333333333333,0.5833333333333334,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.25
1878,Negin Farsad,11.333333333333334,14.583333333333334,12.166666666666666,5.75,8.916666666666666,9.75,11.833333333333334,15.5,14.083333333333334,13.083333333333334,33.416666666666664,55.166666666666664
1879,Andrew Youn,6.916666666666667,14.333333333333334,10.75,7.25,10.166666666666666,9.5,10.083333333333334,9.75,8.0,7.416666666666667,14.5,8.666666666666666
1880,Jamila Raqib,0.0,0.0,0.9166666666666666,0.0,0.5833333333333334,2.3333333333333335,2.6666666666666665,1.75,2.25,1.0833333333333333,2.6666666666666665,2.25
1881,Andrew Pelling,13.166666666666666,24.75,11.333333333333334,9.083333333333334,8.666666666666666,2.4166666666666665,3.6666666666666665,2.75,2.75,1.5,4.833333333333333,4.166666666666667
1882,Tristan Harris,8.583333333333334,7.583333333333333,8.083333333333334,6.833333333333333,6.5,8.25,8.5,6.5,7.416666666666667,8.083333333333334,14.166666666666666,48.75
1883,Gill Hicks,19.25,24.25,17.75,10.416666666666666,13.666666666666666,27.083333333333332,19.833333333333332,17.25,10.083333333333334,12.833333333333334,6.583333333333333,4.5
1884,Keolu Fox,7.0,5.333333333333333,0.0,2.1666666666666665,3.5833333333333335,3.75,3.25,1.8333333333333333,2.5,2.8333333333333335,8.75,6.333333333333333
1885,Seema Bansal,26.916666666666668,3.8333333333333335,24.916666666666668,19.583333333333332,17.166666666666668,22.0,13.5,10.5,14.666666666666666,18.083333333333332,26.666666666666668,29.5
1886,Brian Little,73.08333333333333,78.08333333333333,67.5,66.16666666666667,63.416666666666664,58.916666666666664,57.75,56.416666666666664,50.083333333333336,50.333333333333336,50.75,47.583333333333336
1887,Tom Hulme,3.0,2.3333333333333335,1.6666666666666667,1.5833333333333333,2.1666666666666665,2.0833333333333335,1.8333333333333333,1.5833333333333333,1.5833333333333333,1.25,2.0833333333333335,1.8333333333333333
1888,Wanda Diaz Merced,0.0,0.0,0.0,1.5833333333333333,0.0,0.9166666666666666,0.0,0.75,1.0,1.25,4.666666666666667,4.5
1889,Julia Galef,2.4166666666666665,2.9166666666666665,1.8333333333333333,4.916666666666667,7.666666666666667,9.583333333333334,13.0,20.0,13.833333333333334,17.083333333333332,31.75,44.5
1890,Prosanta Chakrabarty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,John Legend,18.5,17.5,16.5,15.916666666666666,13.416666666666666,11.666666666666666,15.083333333333334,23.083333333333332,71.83333333333333,42.333333333333336,26.0,24.916666666666668
1892,Marwa Al-Sabouni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,19.666666666666668,19.916666666666668
1893,Safwat Saleem,0.0,15.416666666666666,5.25,12.416666666666666,0.0,22.083333333333332,16.833333333333332,19.416666666666668,6.5,15.25,18.25,15.166666666666666
1894,Elise Roy,20.25,26.583333333333332,16.833333333333332,14.416666666666666,13.083333333333334,11.25,9.0,9.833333333333334,10.166666666666666,8.333333333333334,9.0,11.75
1895,Leila Hoteit,9.25,5.083333333333333,4.416666666666667,5.25,5.5,3.5,4.916666666666667,3.75,4.25,3.1666666666666665,14.166666666666666,5.916666666666667
1896,Eric Haseltine,22.5,20.416666666666668,21.25,17.666666666666668,17.416666666666668,14.083333333333334,8.25,6.166666666666667,4.416666666666667,4.916666666666667,5.916666666666667,5.833333333333333
1897,Emma Marris,26.25,9.333333333333334,20.166666666666668,11.75,7.666666666666667,10.333333333333334,8.583333333333334,9.916666666666666,8.666666666666666,7.5,10.25,8.583333333333334
1898,Lisa Dyson,35.666666666666664,22.583333333333332,18.25,13.0,11.916666666666666,9.5,10.833333333333334,7.5,7.583333333333333,7.25,14.333333333333334,9.583333333333334
1899,Gerard Ryle,2.5833333333333335,0.0,2.0,6.5,3.4166666666666665,3.1666666666666665,2.75,4.666666666666667,2.1666666666666665,2.5833333333333335,8.25,3.4166666666666665
1900,Suzanne Simard,20.833333333333332,20.75,12.25,19.25,20.583333333333332,25.75,18.25,21.833333333333332,20.333333333333332,25.25,43.25,48.416666666666664
1901,Anthony Goldbloom,0.0,0.0,6.083333333333333,2.5833333333333335,5.25,12.25,14.75,10.166666666666666,8.833333333333334,12.583333333333334,21.416666666666668,16.5
1902,Martin Reeves,44.75,29.833333333333332,32.0,30.166666666666668,28.833333333333332,23.416666666666668,25.166666666666668,24.333333333333332,25.75,25.166666666666668,20.0,21.083333333333332
1903,Molly Winter,15.833333333333334,10.75,11.333333333333334,12.166666666666666,12.833333333333334,11.416666666666666,13.5,15.75,16.5,15.666666666666666,15.083333333333334,14.083333333333334
1904,Dave Brain,53.916666666666664,40.416666666666664,39.583333333333336,36.0,34.75,34.583333333333336,32.333333333333336,29.5,34.833333333333336,30.833333333333332,34.083333333333336,30.25
1905,Monica Araya,6.5,6.333333333333333,8.25,9.583333333333334,7.916666666666667,6.0,6.416666666666667,9.5,7.333333333333333,5.5,7.0,4.75
1906,James Green,38.666666666666664,30.083333333333332,29.416666666666668,28.916666666666668,31.75,30.083333333333332,29.333333333333332,29.166666666666668,29.916666666666668,30.583333333333332,35.833333333333336,29.5
1907,Gonzalo Vilariño,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Olivier Scalabre,8.333333333333334,5.25,0.0,8.666666666666666,4.333333333333333,5.5,0.0,2.3333333333333335,4.083333333333333,0.9166666666666666,18.166666666666668,18.583333333333332
1909,Timothy Ihrig,0.0,0.0,0.0,0.0,6.833333333333333,5.0,1.4166666666666667,0.0,2.0833333333333335,2.9166666666666665,11.833333333333334,6.0
1910,Vanessa Ruiz,13.833333333333334,17.75,17.75,18.5,31.083333333333332,18.333333333333332,15.166666666666666,13.25,13.916666666666666,23.583333333333332,14.25,15.916666666666666
1911,Christopher Bell,57.75,48.916666666666664,51.916666666666664,40.25,41.416666666666664,33.333333333333336,31.5,33.583333333333336,33.5,33.916666666666664,33.75,35.166666666666664
1912,Kio Stark,3.3333333333333335,2.3333333333333335,0.0,5.083333333333333,5.333333333333333,9.0,10.916666666666666,12.166666666666666,11.666666666666666,6.833333333333333,24.75,11.25
1913,Jonathan Tepperman,3.75,11.333333333333334,8.75,9.916666666666666,8.166666666666666,5.083333333333333,7.916666666666667,6.916666666666667,4.25,5.833333333333333,13.166666666666666,7.583333333333333
1914,David Camarillo,44.833333333333336,32.333333333333336,26.916666666666668,26.5,20.416666666666668,23.333333333333332,19.166666666666668,17.833333333333332,14.5,13.0,18.416666666666668,13.666666666666666
1915,Franz Freudenthal,0.0,0.0,1.8333333333333333,1.25,1.0,0.3333333333333333,0.3333333333333333,0.5,2.6666666666666665,1.8333333333333333,3.5833333333333335,3.0
1916,Neha Narula,10.916666666666666,23.416666666666668,9.0,17.916666666666668,14.416666666666666,8.166666666666666,9.916666666666666,12.416666666666666,12.833333333333334,16.416666666666668,36.5,52.916666666666664
1917,Julie Lythcott-Haims,4.583333333333333,6.666666666666667,4.333333333333333,5.0,2.75,2.9166666666666665,2.3333333333333335,3.0833333333333335,12.916666666666666,42.333333333333336,47.25,43.416666666666664
1918,Michael Shellenberger,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333
1919,Michael Murphy,41.75,40.916666666666664,37.666666666666664,46.666666666666664,39.166666666666664,34.833333333333336,49.166666666666664,43.083333333333336,57.083333333333336,38.0,34.75,32.333333333333336
1920,Abigail Marsh,43.583333333333336,35.333333333333336,30.083333333333332,25.75,18.25,17.5,18.5,13.083333333333334,15.25,17.833333333333332,17.166666666666668,20.833333333333332
1921,David Burkus,9.75,3.5833333333333335,4.416666666666667,4.583333333333333,4.333333333333333,8.25,6.166666666666667,11.0,10.583333333333334,9.0,17.833333333333332,15.833333333333334
1922,Nadia Lopez,24.75,19.083333333333332,18.416666666666668,23.583333333333332,23.416666666666668,39.25,69.08333333333333,54.5,44.916666666666664,44.666666666666664,29.416666666666668,20.5
1923,Sebastian Kraves,2.8333333333333335,0.0,0.3333333333333333,0.0,0.16666666666666666,0.25,0.0,0.25,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.4166666666666667
1924,J.D. Vance,2.1666666666666665,0.0,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.0,0.25,0.0,0.0,0.75,32.333333333333336,58.666666666666664
1925,Camille A. Brown,6.583333333333333,2.4166666666666665,3.4166666666666665,0.6666666666666666,3.25,3.5833333333333335,2.6666666666666665,1.75,2.6666666666666665,1.8333333333333333,2.0,2.25
1926,Oded Shoseyov,0.0,22.166666666666668,14.833333333333334,4.0,5.333333333333333,7.75,8.0,6.416666666666667,11.25,17.666666666666668,15.666666666666666,20.583333333333332
1927,Sayu Bhojwani,0.0,0.0,4.166666666666667,0.0,18.166666666666668,8.25,10.0,8.083333333333334,4.916666666666667,9.916666666666666,18.166666666666668,13.5
1928,Adam de la Zerda,1.8333333333333333,3.8333333333333335,1.5833333333333333,2.75,2.75,2.5833333333333335,2.9166666666666665,2.9166666666666665,2.9166666666666665,2.4166666666666665,2.75,3.0833333333333335
1929,Isaac Lidsky,6.333333333333333,7.916666666666667,28.75,11.916666666666666,7.0,5.5,3.5,2.9166666666666665,3.3333333333333335,3.25,18.083333333333332,34.5
1930,Rainn Wilson,18.416666666666668,40.083333333333336,39.5,44.833333333333336,43.166666666666664,49.75,39.583333333333336,39.833333333333336,33.0,47.5,33.416666666666664,40.916666666666664
1931,Ione Wells,0.0,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
1932,Melissa Walker,35.333333333333336,37.916666666666664,33.5,34.416666666666664,28.75,28.583333333333332,28.083333333333332,29.833333333333332,26.166666666666668,36.666666666666664,23.166666666666668,19.083333333333332
1933,Jim Hemerling,1.25,0.0,0.75,0.3333333333333333,0.5,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,1.3333333333333333,1.5
1934,Trevor Copp and Jeff Fox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,Todd Coleman,13.25,14.166666666666666,12.75,15.0,23.0,8.25,8.416666666666666,10.25,8.75,10.083333333333334,6.833333333333333,5.916666666666667
1936,Manwar Ali,0.0,6.666666666666667,11.75,10.916666666666666,9.583333333333334,10.583333333333334,9.5,12.0,6.75,14.166666666666666,26.583333333333332,18.916666666666668
1937,Philippa Neave,0.0,0.0,3.6666666666666665,6.333333333333333,6.5,4.916666666666667,1.4166666666666667,1.0833333333333333,5.166666666666667,0.9166666666666666,4.833333333333333,1.6666666666666667
1938,Wanis Kabbaj,0.75,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333
1939,Ian Bremmer,26.0,10.416666666666666,8.666666666666666,11.0,24.75,15.333333333333334,18.583333333333332,16.333333333333332,20.666666666666668,31.916666666666668,37.916666666666664,53.583333333333336
1940,Alyssa Monks,5.416666666666667,4.5,4.333333333333333,15.166666666666666,12.583333333333334,12.25,27.25,21.0,11.5,9.916666666666666,8.5,5.916666666666667
1941,Tasos Frantzolas,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.5,0.08333333333333333,0.16666666666666666,0.25
1942,Silk Road Ensemble + Rhiannon Giddens,5.333333333333333,3.4166666666666665,2.25,3.75,3.5833333333333335,3.4166666666666665,3.25,4.0,9.5,29.25,28.416666666666668,32.0
1943,Kelli Jean Drinkwater,0.5,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.5833333333333334,1.4166666666666667
1944,Kandice Sumner,0.0,0.0,0.0,7.5,0.0,8.75,3.5,6.416666666666667,2.9166666666666665,2.4166666666666665,19.416666666666668,42.666666666666664
1945,Mallory Soldner,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.083333333333334,0.0,4.916666666666667,12.5,15.416666666666666
1946,"Amanda Palmer, Jherek Bischoff, Usman Riaz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,Suzanne Barakat,0.9166666666666666,0.75,1.3333333333333333,0.9166666666666666,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4166666666666667,11.5,7.0,2.5
1948,Fawn Qiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334
1949,Hector Garcia,55.583333333333336,63.916666666666664,66.83333333333333,79.58333333333333,81.5,73.58333333333333,76.08333333333333,68.33333333333333,70.08333333333333,68.41666666666667,64.83333333333333,57.75
1950,Kimberlé Crenshaw,1.25,3.1666666666666665,2.1666666666666665,3.1666666666666665,1.25,2.8333333333333335,3.25,3.3333333333333335,3.8333333333333335,4.333333333333333,7.583333333333333,10.666666666666666
1951,Bettina Warburg,0.0,2.6666666666666665,1.0,2.4166666666666665,0.75,1.5,1.3333333333333333,1.4166666666666667,1.75,0.75,9.75,27.416666666666668
1952,Victor Rios,28.25,29.333333333333332,34.583333333333336,35.916666666666664,51.333333333333336,58.333333333333336,44.916666666666664,41.75,42.416666666666664,41.166666666666664,47.166666666666664,34.666666666666664
1953,Roger Antonsen,0.6666666666666666,1.5833333333333333,0.25,0.8333333333333334,1.3333333333333333,1.5833333333333333,0.5833333333333334,1.0833333333333333,1.1666666666666667,1.0,1.9166666666666667,1.9166666666666667
1954,Sandi Toksvig,8.333333333333334,7.666666666666667,8.833333333333334,11.666666666666666,15.166666666666666,21.666666666666668,24.75,24.666666666666668,26.0,34.916666666666664,22.0,35.583333333333336
1955,Adam Galinsky,1.4166666666666667,1.1666666666666667,1.5833333333333333,1.0833333333333333,1.0,1.0,0.8333333333333334,1.0,0.5833333333333334,0.5833333333333334,1.0833333333333333,1.0833333333333333
1956,Joe Lassiter,12.666666666666666,9.083333333333334,12.0,8.583333333333334,6.416666666666667,6.5,4.916666666666667,4.666666666666667,14.0,5.166666666666667,5.333333333333333,4.166666666666667
1957,"Alicia Garza, Patrisse Cullors and Opal Tometi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,Danny Dorling,39.833333333333336,26.25,31.916666666666668,26.583333333333332,37.583333333333336,29.166666666666668,20.416666666666668,22.75,41.75,35.166666666666664,36.75,30.75
1959,Ryan Gravel,35.583333333333336,16.5,24.333333333333332,17.75,13.333333333333334,12.75,10.166666666666666,12.5,10.666666666666666,11.333333333333334,18.333333333333332,17.416666666666668
1960,Kate Adams,54.583333333333336,46.5,50.75,64.91666666666667,48.75,54.583333333333336,56.833333333333336,61.416666666666664,76.75,63.916666666666664,52.666666666666664,47.833333333333336
1961,Tiq Milan and Kim Katrin Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,1.0833333333333333,0.75
1962,Natalie Panek,1.3333333333333333,0.6666666666666666,0.4166666666666667,1.5833333333333333,0.8333333333333334,0.4166666666666667,0.5,1.6666666666666667,2.1666666666666665,3.0,3.0,2.3333333333333335
1963,Jia Jiang,23.166666666666668,30.666666666666668,43.666666666666664,32.833333333333336,25.416666666666668,26.583333333333332,28.083333333333332,34.583333333333336,22.833333333333332,24.666666666666668,25.583333333333332,39.416666666666664
1964,Veerle Provoost,8.333333333333334,8.166666666666666,6.583333333333333,4.916666666666667,3.9166666666666665,0.0,5.25,2.5,4.583333333333333,2.0,6.166666666666667,3.0833333333333335
1965,Kevin B. Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,Rebecca Brachman,5.833333333333333,0.0,9.083333333333334,2.25,1.9166666666666667,0.0,3.0833333333333335,4.25,3.1666666666666665,0.6666666666666666,4.583333333333333,20.833333333333332
1967,Dena Simmons,30.166666666666668,9.916666666666666,21.5,15.416666666666666,13.166666666666666,6.583333333333333,9.666666666666666,7.833333333333333,6.5,12.25,13.5,21.5
1968,Laura Vanderkam,7.583333333333333,5.583333333333333,2.9166666666666665,3.8333333333333335,4.25,3.8333333333333335,11.416666666666666,12.416666666666666,11.916666666666666,13.5,13.833333333333334,19.25
1969,David Autor,49.833333333333336,51.25,51.416666666666664,52.0,54.916666666666664,54.416666666666664,48.75,45.666666666666664,61.166666666666664,48.083333333333336,49.75,53.833333333333336
1970,Chinaka Hodge,35.916666666666664,24.0,7.333333333333333,5.25,15.5,17.5,6.666666666666667,22.666666666666668,32.583333333333336,13.25,28.583333333333332,24.75
1971,Anjali Tripathi,6.583333333333333,13.833333333333334,4.416666666666667,9.333333333333334,8.75,8.0,11.416666666666666,12.166666666666666,16.0,18.166666666666668,24.583333333333332,25.833333333333332
1972,Sharon Brous,17.5,32.833333333333336,38.166666666666664,25.666666666666668,24.666666666666668,21.666666666666668,19.333333333333332,19.666666666666668,15.333333333333334,10.583333333333334,17.916666666666668,23.0
1973,James Beacham,29.583333333333332,19.166666666666668,27.25,13.583333333333334,23.25,13.583333333333334,13.083333333333334,14.583333333333334,15.916666666666666,13.083333333333334,13.25,17.333333333333332
1974,Erika Gregory,2.8333333333333335,2.0833333333333335,1.6666666666666667,1.4166666666666667,1.5,1.1666666666666667,0.6666666666666666,0.75,0.9166666666666666,1.0833333333333333,0.75,0.8333333333333334
1975,Sam Kass,1.6666666666666667,1.25,1.75,11.666666666666666,8.5,5.666666666666667,14.0,12.166666666666666,22.666666666666668,7.0,5.833333333333333,4.166666666666667
1976,Sofia Jawed-Wessel,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,1.0833333333333333,1.9166666666666667,2.75,23.916666666666668
1977,George Tulevski,8.333333333333334,7.25,4.333333333333333,6.416666666666667,2.5833333333333335,0.0,1.4166666666666667,1.1666666666666667,4.333333333333333,3.75,3.6666666666666665,14.083333333333334
1978,Dan Bricklin,43.333333333333336,27.666666666666668,19.75,22.333333333333332,18.166666666666668,18.0,12.75,11.0,8.916666666666666,9.333333333333334,6.833333333333333,10.166666666666666
1979,Alejandro Sánchez Alvarado,1.6666666666666667,0.0,2.8333333333333335,1.5,1.5833333333333333,1.5,1.25,0.5,0.8333333333333334,1.1666666666666667,2.0,2.1666666666666665
1980,Sisonke Msimang,0.0,4.583333333333333,3.0833333333333335,2.1666666666666665,1.0,1.6666666666666667,3.0,2.3333333333333335,7.25,6.416666666666667,6.5,12.583333333333334
1981,Jennifer Brea,35.666666666666664,34.416666666666664,27.666666666666668,24.083333333333332,25.583333333333332,24.416666666666668,22.25,37.833333333333336,21.0,13.666666666666666,11.833333333333334,40.5
1982,Ashley Judd,29.75,31.0,21.333333333333332,21.833333333333332,23.583333333333332,26.083333333333332,34.583333333333336,27.5,17.583333333333332,20.75,13.083333333333334,30.666666666666668
1983,Emily Parsons-Lord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Robb Willer,28.25,29.0,25.5,28.333333333333332,23.666666666666668,14.083333333333334,17.25,12.583333333333334,11.166666666666666,13.083333333333334,10.333333333333334,14.916666666666666
1985,Paul Knoepfler,23.583333333333332,15.333333333333334,10.083333333333334,7.5,3.3333333333333335,7.833333333333333,8.0,11.75,19.333333333333332,12.416666666666666,8.833333333333334,14.583333333333334
1986,Jeanne Gang,21.5,16.0,15.25,13.916666666666666,23.166666666666668,29.333333333333332,18.666666666666668,18.583333333333332,19.083333333333332,17.833333333333332,20.0,24.833333333333332
1987,Caleb Barlow,2.6666666666666665,2.5,1.3333333333333333,1.9166666666666667,1.0833333333333333,2.0833333333333335,2.9166666666666665,2.1666666666666665,1.5,2.4166666666666665,1.6666666666666667,3.5
1988,Deeyah Khan,3.4166666666666665,2.5833333333333335,2.8333333333333335,1.1666666666666667,1.8333333333333333,1.3333333333333333,1.4166666666666667,9.083333333333334,10.25,32.5,32.666666666666664,41.666666666666664
1989,Deepika Kurup,0.0,0.0,0.0,2.5833333333333335,1.0,0.75,7.5,12.25,5.75,13.833333333333334,8.916666666666666,10.666666666666666
1990,Alan Smith,21.75,15.666666666666666,9.75,8.333333333333334,8.166666666666666,8.75,8.5,6.833333333333333,7.166666666666667,6.833333333333333,5.916666666666667,5.083333333333333
1991,Eduardo Briceño,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Sue Klebold,0.8333333333333334,0.5,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.75,0.3333333333333333,0.75,13.916666666666666,5.666666666666667
1993,Nagin Cox,0.75,0.16666666666666666,0.25,0.3333333333333333,0.25,0.0,0.0,0.08333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.25
1994,Maurice Conti,5.583333333333333,5.25,8.833333333333334,7.916666666666667,9.166666666666666,8.916666666666666,9.75,6.166666666666667,5.666666666666667,4.916666666666667,5.583333333333333,22.416666666666668
1995,Thordis Elva and Tom Stranger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75
1996,Joshua Smith,76.58333333333333,67.41666666666667,64.83333333333333,58.25,55.25,55.75,59.583333333333336,56.75,55.833333333333336,68.08333333333333,62.833333333333336,60.583333333333336
1997,Aala El-Khani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333
1998,Miriam Zoila Pérez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999, Rodrigo y Gabriela,28.833333333333332,56.833333333333336,42.25,53.583333333333336,68.25,48.666666666666664,47.583333333333336,27.416666666666668,34.666666666666664,18.416666666666668,12.166666666666666,10.916666666666666
2000,Amy Adele Hasinoff,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.6666666666666666,3.4166666666666665
2001,Lara Setrakian,19.25,36.666666666666664,14.083333333333334,17.916666666666668,14.75,23.25,20.0,20.416666666666668,12.333333333333334,10.083333333333334,6.416666666666667,24.666666666666668
2002,Salil Dudani,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.25,0.08333333333333333,1.0833333333333333
2003,Grady Booch,67.08333333333333,61.083333333333336,44.583333333333336,38.75,36.583333333333336,28.583333333333332,26.166666666666668,23.0,18.416666666666668,16.583333333333332,14.166666666666666,15.583333333333334
2004,Brittney Cooper,35.083333333333336,19.5,28.583333333333332,15.75,20.083333333333332,18.25,17.666666666666668,27.333333333333332,52.75,56.166666666666664,30.833333333333332,33.75
2005,Jonathan Rossiter,14.083333333333334,10.333333333333334,11.916666666666666,14.0,4.083333333333333,6.25,5.5,10.166666666666666,6.5,5.75,7.166666666666667,9.083333333333334
2006,Charity Wayua,0.6666666666666666,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.25,0.25,0.6666666666666666
2007,Stacy Smith,67.91666666666667,67.41666666666667,56.5,54.333333333333336,43.5,44.333333333333336,41.083333333333336,39.0,39.833333333333336,32.5,35.333333333333336,30.0
2008,Ani Liu,0.0,2.6666666666666665,10.583333333333334,6.416666666666667,8.916666666666666,7.75,5.166666666666667,6.25,5.833333333333333,4.833333333333333,5.75,7.0
2009,Jeff Kirschner,29.0,5.583333333333333,7.333333333333333,9.416666666666666,10.416666666666666,5.666666666666667,4.583333333333333,9.916666666666666,8.916666666666666,5.75,5.5,7.333333333333333
2010,Lux Narayan,0.0,0.0,2.6666666666666665,1.9166666666666667,4.916666666666667,9.916666666666666,3.0,1.5,2.9166666666666665,2.5833333333333335,5.083333333333333,8.166666666666666
2011,Kathy Hull,52.5,47.083333333333336,43.75,37.666666666666664,29.416666666666668,24.0,21.75,20.0,20.25,19.5,17.5,20.833333333333332
2012,Sara Ramirez,12.75,21.666666666666668,14.166666666666666,13.583333333333334,15.75,34.333333333333336,25.083333333333332,20.666666666666668,17.583333333333332,16.666666666666668,24.166666666666668,18.916666666666668
2013,Carrie Poppy,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.25,0.16666666666666666,0.3333333333333333,0.75,0.16666666666666666,0.16666666666666666,0.25
